Horodatage,Heure,Température extérieure (°C),Statut ouverture,Fréquentation prévue,Consommation EC prédite (kWh),Consommation EC optimisée (kWh),Consigne de température (°C),État CTA,Économie réalisée (kWh),Recommandations opérationnelles
2026-01-07 18:00:00,18,2.9,0,0,75.07144470125816,66.18,15.0,OFF,8.89,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (66.17 kWh)
2026-01-07 19:00:00,19,3.4,0,0,73.45330660417066,66.17,15.0,OFF,7.28,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (66.17 kWh)
2026-01-07 20:00:00,20,3.8,0,0,64.50752866922707,66.17,15.0,OFF,-1.66,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (66.17 kWh)
2026-01-07 21:00:00,21,3.9,0,0,64.82012095488379,66.17,15.0,OFF,-1.35,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (66.17 kWh)
2026-01-07 22:00:00,22,3.6,0,0,66.19421612300069,66.17,15.0,OFF,0.02,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (66.17 kWh)
2026-01-07 23:00:00,23,3.9,0,0,65.91207982934266,66.17,15.0,OFF,-0.26,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (66.17 kWh)
2026-01-08 00:00:00,0,4.0,0,0,53.26236460080505,35.37,15.0,OFF,17.89,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 01:00:00,1,4.8,0,0,37.63096048196199,35.37,15.0,OFF,2.26,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 02:00:00,2,6.0,0,0,35.403630189096496,35.37,15.0,OFF,0.03,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 03:00:00,3,6.95,0,0,41.3682416050546,35.37,15.0,OFF,6.0,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 04:00:00,4,7.75,0,0,40.13712258054832,35.37,15.0,OFF,4.77,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 05:00:00,5,8.1,0,0,40.0535956620836,35.37,15.0,OFF,4.68,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 06:00:00,6,8.2,0,0,37.14355438790406,35.37,15.0,OFF,1.77,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 07:00:00,7,9.7,0,0,44.38821090682862,35.37,15.0,OFF,9.02,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 08:00:00,8,9.5,0,0,34.79739586068493,35.37,15.0,OFF,-0.57,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 09:00:00,9,9.5,0,0,35.27848026782196,35.37,15.0,OFF,-0.09,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 10:00:00,10,9.6,0,0,28.15397680866778,35.37,15.0,OFF,-7.22,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 11:00:00,11,10.0,0,0,37.24297814434808,35.37,15.0,OFF,1.87,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 12:00:00,12,10.5,0,0,32.1940242642622,35.37,15.0,OFF,-3.18,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 13:00:00,13,11.25,0,0,26.88978203710504,35.37,15.0,OFF,-8.48,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 14:00:00,14,11.3,0,0,25.606214383575704,35.37,15.0,OFF,-9.76,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 15:00:00,15,11.0,0,0,25.132982850443906,35.37,15.0,OFF,-10.24,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 16:00:00,16,10.45,0,0,26.80147751394968,35.37,15.0,OFF,-8.57,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 17:00:00,17,9.95,0,0,25.80224768048273,35.37,15.0,OFF,-9.57,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 18:00:00,18,9.9,0,0,27.87793980862968,35.37,15.0,OFF,-7.49,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 19:00:00,19,10.5,0,0,28.645963868852537,35.37,15.0,OFF,-6.72,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 20:00:00,20,10.35,0,0,26.879014639852368,35.37,15.0,OFF,-8.49,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 21:00:00,21,10.7,0,0,35.1063768209091,35.37,15.0,OFF,-0.26,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 22:00:00,22,10.6,0,0,35.51381529406855,35.37,15.0,OFF,0.14,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-08 23:00:00,23,10.0,0,0,35.04922040244988,35.37,15.0,OFF,-0.32,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (35.37 kWh)
2026-01-09 00:00:00,0,8.25,0,0,31.903442370219707,30.26,15.0,OFF,1.64,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 01:00:00,1,8.4,0,0,30.330372032850207,30.26,15.0,OFF,0.07,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 02:00:00,2,8.3,0,0,29.66549108046925,30.26,15.0,OFF,-0.59,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 03:00:00,3,7.5,0,0,31.081628847578457,30.26,15.0,OFF,0.82,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 04:00:00,4,7.1,0,0,34.2575031395999,30.26,15.0,OFF,4.0,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 05:00:00,5,5.85,0,0,36.81472872540037,30.26,15.0,OFF,6.55,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 06:00:00,6,5.35,0,0,38.27574345354023,30.26,15.0,OFF,8.02,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 07:00:00,7,6.6,0,0,37.79452225702225,30.26,15.0,OFF,7.53,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 08:00:00,8,6.25,0,0,35.128600356228354,30.26,15.0,OFF,4.87,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 09:00:00,9,5.75,0,0,39.73255620823812,30.26,15.0,OFF,9.47,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 10:00:00,10,6.0,0,0,38.33284129086152,30.26,15.0,OFF,8.07,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 11:00:00,11,6.95,0,0,35.95175886703587,30.26,15.0,OFF,5.69,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 12:00:00,12,7.5,0,0,32.40282678108105,30.26,15.0,OFF,2.14,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 13:00:00,13,7.0,0,0,32.30478280714016,30.26,15.0,OFF,2.04,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 14:00:00,14,6.95,0,0,32.13094864934335,30.26,15.0,OFF,1.87,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 15:00:00,15,7.5,0,0,31.402310797662587,30.26,15.0,OFF,1.14,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 16:00:00,16,7.2,0,0,28.990957582914856,30.26,15.0,OFF,-1.27,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 17:00:00,17,6.4,0,0,34.442767218463594,30.26,15.0,OFF,4.18,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 18:00:00,18,5.55,0,0,35.10454608438381,30.26,15.0,OFF,4.84,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 19:00:00,19,4.9,0,0,37.101989056563625,30.26,15.0,OFF,6.84,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 20:00:00,20,4.85,0,0,38.95289655070883,30.26,15.0,OFF,8.69,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 21:00:00,21,4.2,0,0,43.75232334262668,30.26,15.0,OFF,13.49,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 22:00:00,22,3.8,0,0,47.031407412709896,30.26,15.0,OFF,16.77,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-09 23:00:00,23,3.75,0,0,45.94071592990452,30.26,15.0,OFF,15.68,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (30.26 kWh)
2026-01-10 00:00:00,0,3.4,0,0,48.09900392252504,37.9,15.0,OFF,10.2,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 01:00:00,1,3.2,0,0,39.83511366675607,37.9,15.0,OFF,1.94,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 02:00:00,2,2.9,0,0,37.907364637836096,37.92,15.0,OFF,-0.01,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 03:00:00,3,2.6,0,0,37.8780522021015,37.95,15.0,OFF,-0.07,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 04:00:00,4,2.3,0,0,41.54033366867874,37.99,15.0,OFF,3.55,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 05:00:00,5,2.05,0,0,39.29982876771372,38.02,15.0,OFF,1.28,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 06:00:00,6,2.1,0,0,38.78698520606496,38.01,15.0,OFF,0.78,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 07:00:00,7,2.55,0,0,36.68993483473787,37.97,15.0,OFF,-1.28,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 08:00:00,8,2.35,0,0,39.14786321970613,37.98,15.0,OFF,1.17,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 09:00:00,9,2.55,0,0,36.69074050056248,37.96,15.0,OFF,-1.27,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 10:00:00,10,4.5,0,0,33.19079883240798,37.91,15.0,OFF,-4.72,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 11:00:00,11,5.95,0,0,29.383674348491954,37.9,15.0,OFF,-8.52,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 12:00:00,12,6.65,0,0,32.538817555469926,37.9,15.0,OFF,-5.36,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 13:00:00,13,7.15,0,0,32.84066735049994,37.9,15.0,OFF,-5.06,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 14:00:00,14,7.75,0,0,32.96350347351541,37.9,15.0,OFF,-4.94,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 15:00:00,15,7.6,0,0,30.006505727085774,37.9,15.0,OFF,-7.89,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 16:00:00,16,7.15,0,0,27.49198960330934,37.9,15.0,OFF,-10.41,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 17:00:00,17,5.8,0,0,29.46417607256329,37.9,15.0,OFF,-8.44,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 18:00:00,18,4.05,0,0,38.04501051220539,37.9,15.0,OFF,0.15,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 19:00:00,19,3.0,0,0,39.45532802534128,37.9,15.0,OFF,1.56,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 20:00:00,20,2.35,0,0,42.10427373203689,37.98,15.0,OFF,4.12,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 21:00:00,21,1.2,0,0,55.39213418548097,38.12,15.0,OFF,17.27,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 22:00:00,22,0.15,0,0,56.80271698576526,38.25,15.0,OFF,18.55,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-10 23:00:00,23,-0.35,0,0,62.32572533262077,38.31,15.0,OFF,24.02,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (37.90 kWh)
2026-01-11 00:00:00,0,-0.6,0,0,87.89861547421677,41.25,15.0,OFF,46.65,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 01:00:00,1,-0.2,0,0,81.68938460098369,41.21,15.0,OFF,40.48,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 02:00:00,2,-1.45,0,0,83.11010910866415,41.35,15.0,OFF,41.76,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 03:00:00,3,-2.35,0,0,87.22342394516863,41.46,15.0,OFF,45.76,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 04:00:00,4,-2.85,0,0,88.85330603261855,41.52,15.0,OFF,47.33,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 05:00:00,5,-2.55,0,0,88.26864694170946,41.5,15.0,OFF,46.77,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 06:00:00,6,-2.15,0,0,84.26297973613705,41.45,15.0,OFF,42.81,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 07:00:00,7,-1.55,0,0,84.75412268780813,41.39,15.0,OFF,43.36,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 08:00:00,8,-1.65,0,0,86.80258402532121,41.38,15.0,OFF,45.42,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 09:00:00,9,-1.4,0,0,83.96027367925468,41.36,15.0,OFF,42.6,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 10:00:00,10,0.4,0,0,86.35112945983495,41.18,15.0,OFF,45.17,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 11:00:00,11,2.5,0,0,66.38830563522978,40.94,15.0,OFF,25.45,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 12:00:00,12,4.6,0,0,53.85561593043018,40.84,15.0,OFF,13.02,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 13:00:00,13,6.25,0,0,35.80097079274942,40.82,15.0,OFF,-5.02,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 14:00:00,14,7.3,0,0,38.97994622352119,40.82,15.0,OFF,-1.84,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 15:00:00,15,7.4,0,0,35.262960819665444,40.82,15.0,OFF,-5.56,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 16:00:00,16,6.9,0,0,27.81431813262941,40.82,15.0,OFF,-13.01,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 17:00:00,17,6.7,0,0,30.682881362053404,40.82,15.0,OFF,-10.14,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 18:00:00,18,6.45,0,0,30.211446214291517,40.82,15.0,OFF,-10.61,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 19:00:00,19,6.05,0,0,29.18925678376353,40.82,15.0,OFF,-11.63,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 20:00:00,20,5.8,0,0,34.202815475642645,40.82,15.0,OFF,-6.62,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 21:00:00,21,6.4,0,0,35.2920488570316,40.82,15.0,OFF,-5.53,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 22:00:00,22,5.85,0,0,41.09176053383571,40.82,15.0,OFF,0.27,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-11 23:00:00,23,6.25,0,0,38.365483644401614,40.82,15.0,OFF,-2.45,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (40.82 kWh)
2026-01-12 00:00:00,0,6.7,0,0,40.338134226410254,31.11,15.0,OFF,9.23,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 01:00:00,1,5.75,0,0,34.35404225458854,31.11,15.0,OFF,3.24,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 02:00:00,2,6.3,0,0,32.21432814175386,31.11,15.0,OFF,1.1,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 03:00:00,3,6.9,0,0,34.80770201066961,31.11,15.0,OFF,3.7,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 04:00:00,4,7.35,0,0,33.156141075837446,31.11,15.0,OFF,2.05,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 05:00:00,5,7.6,0,0,38.12164504803979,31.11,15.0,OFF,7.01,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 06:00:00,6,7.45,0,0,36.2707817887514,31.11,15.0,OFF,5.16,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 07:00:00,7,7.5,0,0,36.46302074843329,31.11,15.0,OFF,5.35,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 08:00:00,8,7.45,0,0,34.936221926696575,31.11,15.0,OFF,3.83,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 09:00:00,9,6.95,0,0,35.70578188750108,31.11,15.0,OFF,4.6,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 10:00:00,10,7.6,0,0,33.173045126910175,31.11,15.0,OFF,2.06,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 11:00:00,11,9.05,0,0,32.43011572805879,31.11,15.0,OFF,1.32,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 12:00:00,12,10.45,0,0,32.83670597864401,31.11,15.0,OFF,1.73,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 13:00:00,13,10.75,0,0,24.778184964700863,31.11,15.0,OFF,-6.33,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 14:00:00,14,11.2,0,0,23.44214193866013,31.11,15.0,OFF,-7.67,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 15:00:00,15,11.55,0,0,23.393735073200368,31.11,15.0,OFF,-7.72,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 16:00:00,16,11.6,0,0,20.037126244737586,31.11,15.0,OFF,-11.07,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 17:00:00,17,10.95,0,0,23.31083386214468,31.11,15.0,OFF,-7.8,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 18:00:00,18,10.35,0,0,27.198554803940965,31.11,15.0,OFF,-3.91,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 19:00:00,19,9.6,0,0,25.805333062671128,31.11,15.0,OFF,-5.3,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 20:00:00,20,9.45,0,0,29.73042348605769,31.11,15.0,OFF,-1.38,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 21:00:00,21,9.05,0,0,34.61506346086755,31.11,15.0,OFF,3.51,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 22:00:00,22,8.55,0,0,31.185412227365973,31.11,15.0,OFF,0.08,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-12 23:00:00,23,8.95,0,0,30.45724126371483,31.11,15.0,OFF,-0.65,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (31.11 kWh)
2026-01-13 00:00:00,0,8.2,0,0,46.48376873298146,32.29,15.0,OFF,14.19,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 01:00:00,1,7.9,0,0,31.212697053529983,32.29,15.0,OFF,-1.08,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 02:00:00,2,7.3,0,0,32.41024034357327,32.29,15.0,OFF,0.12,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 03:00:00,3,6.75,0,0,33.100177971024735,32.29,15.0,OFF,0.81,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 04:00:00,4,6.6,0,0,32.868803242855925,32.29,15.0,OFF,0.58,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 05:00:00,5,7.05,0,0,37.72885307506798,32.29,15.0,OFF,5.44,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 06:00:00,6,6.35,0,0,37.606344500620814,32.29,15.0,OFF,5.32,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 07:00:00,7,6.55,0,0,37.78889431857167,32.29,15.0,OFF,5.5,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 08:00:00,8,6.15,0,0,35.821111812749585,32.29,15.0,OFF,3.53,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 09:00:00,9,6.8,0,0,33.305687697569006,32.29,15.0,OFF,1.02,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 10:00:00,10,8.1,0,0,36.85340140259079,32.29,15.0,OFF,4.56,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 11:00:00,11,9.6,0,0,41.04120701480619,32.29,15.0,OFF,8.75,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 12:00:00,12,11.1,0,0,39.98680915706623,32.29,15.0,OFF,7.7,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 13:00:00,13,12.55,0,0,43.969587866826174,32.29,15.0,OFF,11.68,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 14:00:00,14,13.45,0,0,43.06473294788994,32.29,15.0,OFF,10.77,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 15:00:00,15,13.75,0,0,40.47835654045639,32.29,15.0,OFF,8.19,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 16:00:00,16,13.45,0,0,34.72730557768956,32.29,15.0,OFF,2.44,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 17:00:00,17,11.95,0,0,33.12378427478658,32.29,15.0,OFF,0.83,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 18:00:00,18,9.5,0,0,30.30956976988903,32.29,15.0,OFF,-1.98,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 19:00:00,19,9.05,0,0,32.02040089799782,32.29,15.0,OFF,-0.27,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 20:00:00,20,9.0,0,0,33.20402469355711,32.29,15.0,OFF,0.91,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 21:00:00,21,9.45,0,0,39.46196771672949,32.29,15.0,OFF,7.17,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 22:00:00,22,9.6,0,0,38.07955322562384,32.29,15.0,OFF,5.79,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-13 23:00:00,23,9.6,0,0,35.98263318258248,32.29,15.0,OFF,3.69,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (32.29 kWh)
2026-01-14 00:00:00,0,9.45,0,0,32.8679833563362,25.17,15.0,OFF,7.7,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (25.17 kWh)
2026-01-14 01:00:00,1,10.15,0,0,27.31565214915723,25.17,15.0,OFF,2.15,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (25.17 kWh)
2026-01-14 02:00:00,2,10.2,0,0,25.42378632438818,25.17,15.0,OFF,0.25,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (25.17 kWh)
2026-01-14 03:00:00,3,9.35,0,0,26.71672287501245,25.17,15.0,OFF,1.55,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (25.17 kWh)
2026-01-14 04:00:00,4,9.4,0,0,26.720789314342056,25.17,15.0,OFF,1.55,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (25.17 kWh)
2026-01-14 05:00:00,5,9.35,0,0,29.99264421910019,25.17,15.0,OFF,4.82,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (25.17 kWh)
2026-01-14 06:00:00,6,9.35,0,0,33.82613039766348,25.17,15.0,OFF,8.66,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (25.17 kWh)
2026-01-14 07:00:00,7,9.4,0,0,40.22694753417614,25.17,15.0,OFF,15.06,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (25.17 kWh)
2026-01-14 08:00:00,8,7.55,0,0,38.81009837042092,25.17,15.0,OFF,13.64,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (25.17 kWh)
2026-01-14 09:00:00,9,7.3,0,0,38.95652266344165,25.17,15.0,OFF,13.79,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (25.17 kWh)
2026-01-14 10:00:00,10,8.6,0,0,32.25847037174236,25.17,15.0,OFF,7.09,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (25.17 kWh)
2026-01-14 11:00:00,11,10.3,0,0,25.62549576257627,25.17,15.0,OFF,0.46,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (25.17 kWh)
